Administrative_Duration;Informational_Duration;ProductRelated_Duration;BounceRates;SpecialDay;NewVisitor;PageValues;Revenue
0;0;1384.071429;0.007142857;0;0;11.01942857;1
0;0;0;0;0.2;0;0;0
166.5;27;452.8141026;0.044;0;0;0;0
74;0;1708.083333;0.006666667;0;0;16.1892;1
42;0;1057;0.022222222;0;1;0;0
172;0;3374.916667;0.001111111;0;0;0;0
232.9;646;5448.994444;0.008888889;0;0;0;0
176;0;654.5;0.009090909;0.2;0;0;0
5;0;389;0;0;0;9.297;0
0;0;1435;0.054545455;0;0;0;0
6;15;512.0666667;0.00952381;0;0;0;0
56.66666667;0;797.2952381;0;0;0;0;0
0;0;555.8666667;0.00952381;0;0;0;0
19;0;2954.759524;0.013793103;0.6;0;0;0
0;0;0;0.2;0;0;0;0
0;0;97.16666667;0;0;0;0;0
52.33333333;0;291;0;0;1;0;0
0;0;36;0.1;0.6;0;0;0
0;0;472;0.030555556;0.8;0;0;0
0;0;628;0.014285714;0;0;0;0
0;0;129;0;0;0;0;0
89.46666667;32;1141.061905;0.001605136;0;0;27.89977528;0
0;0;105;0.04;0;0;0;0
0;0;273.5;0;0;0;0;0
9;0;467;0;0;0;79.182;1
111;0;461.2222222;0;0;0;0;0
120;0;198;0;0;1;0;0
0;0;220.3333333;0;0;1;0;0
0;0;241;0;1;0;0;0
149.9333333;26.66666667;1783.122222;0;0;0;0;0
0;0;731.5238095;0.020588235;0.8;0;0;0
53.25;77;3057.809524;0;0;0;11.97910693;1
0;0;601.7901961;0.002222222;0.8;0;0;0
60;459;1370.067857;0.02173913;0;0;0;0
97;0;59;0;0;1;0;0
21;0;694;0.007142857;0.8;0;0;0
0;0;39;0.04;0.4;0;0;0
0;0;321.6666667;0.051190476;0.8;0;0;0
0;0;540.5;0;0;1;0;0
497.75;10;4977.85;0;0;0;15.35760339;1
0;0;1066.166667;0.005;0.8;0;0;0
65;0;1142.666667;0;0;0;0;0
149;0;1294.183333;0.014814815;0;0;0;0
316.8;0;1086.178571;0.014285714;0;0;5.981166667;0
0;0;221.5;0;0;0;0;0
49.75;0;754.2261905;0;0;1;0;0
74.5;0;432.5714286;0;0;0;0;0
40;0;1051.5;0.008333333;0.6;0;12.18;1
65.5;12;1101.333333;0.00952381;0;0;14.99642857;0
233.5;102;2477.666667;0.001149425;0;0;0;0
41;0;1501.166667;0;0.4;0;15.249;1
0;18;1736.447368;0.003069054;0.6;0;0;0
0;0;94.5;0.015384615;0.4;0;0;0
0;0;269;0;0;0;0;0
0;18;833.0833333;0.032432432;1;0;0;0
149.6666667;0;86.75;0;0;1;0;0
0;0;547;0.06;0.6;0;0;0
0;0;1474.5;0;0;0;0;0
0;0;0;0.2;0;0;0;0
172;0;787;0.033333333;0;0;0;0
0;0;17;0.066666667;0.4;0;0;0
0;0;323.5;0;0;1;0;0
0;163;813.0519481;0.003225806;0;0;9.311854839;0
0;0;2028.5;0;0;0;0;0
158;0;2220.871465;0.003389831;0;0;10.24598305;0
0;0;440;0;0.8;0;0;0
0;0;1356;0;0.6;0;0;0
0;0;399;0;0;0;0;0
0;0;231.5;0.015384615;0;0;0;0
134;196;438.5833333;0.0125;0;0;0;0
0;0;164;0;0;0;0;0
0;0;347.6666667;0.0875;0.2;0;0;0
26;33;64;0;0.2;0;0;0
38;20;2931.580303;0.004;1;0;0;0
0;55;1462.45;0;0;1;22.088;1
0;0;402.5;0.047619048;0.8;0;0;0
26;0;727.6190476;0;0;1;0;0
57;59.5;553.1666667;0;0;0;0;0
33;0;460.6666667;0;0.6;0;0;0
0;0;0;0.2;0.8;0;0;0
314.5;0;2837.166667;0;0;1;0;0
10.66666667;0;541.5;0.017142857;0;0;0;0
0;0;13;0;0;0;0;0
106.5;0;70.5;0;0;0;0;0
83;0;264;0;0.6;1;0;0
0;0;1638.888095;0.014367816;0.8;0;0;0
537;0;1383.5;0;0;0;9.407538462;1
0;0;215;0.04;0.6;0;0;0
211.9642857;0;1382.66514;0.017283951;0.6;0;0;0
69;537;352.5;0.004255319;0;0;0;0
0;0;1444.166667;0.009756098;0;0;0;0
19.5;0;250.0833333;0;0;1;0;0
0;0;327.5;0;0;0;0;0
55;0;1085.078571;0.015833333;0;0;0;0
0;0;2665.798039;0.007142857;0.8;0;0;0
0;0;164;0.04;0;0;0;0
0;0;816.5;0.05;0.8;0;0;0
175;10;2877.5;0.007692308;0;0;0;0
0;0;36;0;0;0;0;0
81;0;448.0333333;0;0;0;0;0
0;0;30;0.183333333;0.8;0;0;0
106.8285714;0;6842.002513;0;0;0;11.29607044;0
161.7083333;0;2645.833333;0.004511278;0.6;0;2.776907268;0
50.33333333;0;586.1892857;0;0.6;0;0;0
766.8333333;0;1133.016667;0;0;0;49.66307692;1
0;0;562.6666667;0.009340659;0;0;0;0
0;0;219.5;0.018181818;0.6;0;0;0
29.33333333;0;468;0.011428571;0;0;0;0
4;0;3000.250794;0.004918033;0;0;0;0
0;20;816.9545455;0.028571429;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;143;0.055555556;1;0;0;0
0;0;1861.5;0;0;0;0;0
0;0;815;0.05;0.2;0;0;0
130.5;0;165.5;0;0;0;0;0
1215.333333;0;1090.916667;0.014193548;0;0;19.55501935;0
0;0;133;0;0;0;0;0
0;0;83;0.044444444;0.6;0;0;0
0;0;24;0.042857143;0.8;0;0;0
69;0;533.0714286;0;0;0;0;0
0;0;303.4;0;0;0;239.98;1
0;0;516.4761905;0.006896552;0;0;0;0
0;0;72.5;0;0;0;0;0
4;0;652.9238095;0.00625;1;0;0;0
7;0;3393.903571;0.017761848;1;0;0;0
0;0;210;0.009090909;0;0;0;0
0;0;466.5;0;0;1;0;0
37;0;2778.333333;0.007142857;0;0;5.569285714;0
57.5;0;677.5;0.047619048;0;0;0;0
148.6666667;0;908.4666667;0.033333333;0.8;0;25.61645833;0
0;0;346.8333333;0.038095238;0;0;12.55885714;1
152.3333333;0;481.1666667;0;0;0;0;0
405.2583333;88;661.6309524;0.007692308;0;0;0;0
0;0;324;0;0;1;0;0
0;0;185;0;0.6;0;0;0
60;15;670.1666667;0;0;0;0;0
0;0;183.8333333;0.066666667;0.8;0;0;0
0;193.25;5633.538274;0.008878505;1;0;0;0
0;0;17;0;0;0;0;0
294;0;936;0;0;0;26.22981818;1
28;0;1329.666667;0;0;0;80.04344186;1
0;0;24;0;0;0;0;0
0;0;1026.75;0;0.2;0;0;0
0;76;2068.928571;0;0;0;39.27145714;1
0;0;118;0.05;0;0;0;0
0;0;167;0.022222222;0;0;0;0
0;0;35;0.066666667;0.6;0;0;0
0;0;0;0.2;0;0;0;0
0;0;57;0.1;0;0;0;0
99.5;0;953.0686869;0;0;0;0;0
70;0;714.5;0.014285714;0;0;0;0
0;0;0;0.2;0.8;0;0;0
0;0;25;0.12;0.8;0;0;0
637.9388889;0;1797.298291;0.025147059;0;0;0;0
0;0;154.5;0;0.2;1;0;0
0;0;118;0;0.2;0;0;0
84.55;0;805.0992979;0;0;0;8.781144231;0
0;0;138.5;0.022222222;0.6;0;0;0
381.8666667;33;1190.616667;0.004444444;0;1;2.967493333;0
236.8333333;0;411.3888889;0.00952381;0;0;17.39171429;1
0;0;778.7619048;0.042553191;0;0;0;0
0;0;495;0.011111111;0.8;0;0;0
22;0;512.05;0.04375;0.6;0;0;0
244.5;0;998.4;0.004;0;0;41.86896;1
109;34;1049.833333;0.0125;0;0;0;0
180.5;0;472.9166667;0;0;1;0;0
592.0014006;1360;5645.176455;0.002692308;0.8;0;2.917518089;0
0;0;0;0.2;0;0;0;0
335;0;1615;0;0.8;0;0;0
0;0;28.33333333;0.04;0;0;0;0
58;0;7;0;0;1;0;0
0;0;283.5;0;0.8;0;0;0
118;0;2694.833333;0;0;1;0;0
41;0;1130.84697;0.014705882;0;0;0;0
269.8;0;2478.622727;0;0.2;0;60.43385263;1
15;0;1714.4;0.024074074;0;0;0;0
0;0;2213.366667;0.034782609;1;0;0;0
0;0;0;0.2;0;0;0;0
97;0;739.5833333;0.009090909;0;1;0;0
235.25;46.66666667;3206.193407;0.004819277;0.6;0;10.67331708;0
0;0;0;0.2;0.2;0;0;0
98;216;1243.5;0;0;1;32.80852174;1
277.1666667;900.5;1448.333333;0;0;1;0;0
0;0;0;0.2;0;0;0;0
0;0;304;0;0;0;0;0
25.08333333;0;304.5;0;0;0;0;0
0;0;1699.666667;0.013953488;0.6;0;0;0
27;0;467;0;0;1;0;0
0;13;4833.925;0.006153846;0;0;0;0
124;9;3731.138116;0.004861111;0.2;0;0;0
0;0;20;0;0;0;0;0
0;0;0;0.2;0.6;0;0;0
0;0;245;0.083333333;0.8;0;0;0
0;0;504;0;0;0;0;0
76;0;1263.333333;0.011764706;0.6;0;60.34235294;1
1629.333333;214.5;4509.823016;0.004166667;0;0;0;0
62.5;196;585.178355;0;0;0;0;0
0;0;0;0.2;0;0;0;0
51;0;536;0.007407407;0;0;0;0
0;78;570.3333333;0;0;0;0;0
24;0;496.75;0;0;0;115.48625;1
505;0;2197.195238;0.015;0.8;0;13.77355814;0
0;0;72.66666667;0;0.4;0;0;0
38;909;542.3333333;0;0.6;0;25.41321429;1
0;0;342.1666667;0;0;0;51.176;1
32.5;62.5;1190.418903;0.005714286;0.8;0;7.530107143;0
108.5;0;74.66666667;0;0.8;0;0;0
154;107;1978.214286;0;0.6;1;0;0
0;0;3129.393438;0.018258179;0;0;0;0
0;0;751.5;0.018181818;0;0;0;0
118.9032258;104.5;2748.624538;0.005420054;0;0;119.6414737;0
17;0;321.8333333;0.015384615;0.4;0;0;0
192.5555556;91;2926.431962;0;0;1;12.8915;1
40;93.66666667;2070.643939;0.003773585;0;0;0;0
267;0;214.3333333;0.04;0;0;0;0
107;10.5;39.5;0;0;1;0;0
146;0;1592.133333;0.003636364;0;0;3.490036364;0
54.83333333;0;986.9166667;0;0;0;45.69873563;0
0;0;418.3333333;0;0;0;0;0
0;0;1111;0;0.6;0;0;0
0;0;536.5;0;0;0;0;0
29;38.5;410.1166667;0.004301075;0;0;3.322666667;0
0;0;5;0.1;0;0;0;0
239.8333333;33;2650.408502;0.000766284;0;0;0;0
0;0;450.2;0;0;0;0;0
210.5;0;2749.058333;0.009090909;0;0;8.960896465;0
36.4;0;1959.304762;0.005479452;0;0;0;0
69.16666667;0;869.0611111;0;0.8;0;0;0
0;0;1320.5;0;0.8;0;0;0
509.6666667;0;976.3382353;0;0;0;23.62159091;1
111;0;522;0;0;1;36.65444444;1
20;0;1008.916667;0.003508772;0;0;5.304;0
46;0;931;0.027777778;0;0;0;0
0;0;0;0.2;0.6;0;0;0
125;0;49;0.025;0;0;0;0
0;0;25;0.133333333;0;0;0;0
7;0;933.3333333;0.008;0;0;1.84752;0
1751.047619;69;1552.547619;0.01372549;0;0;4.279294118;0
827.2;48.5;3439.733242;0;0;0;0;0
55;0;1851.5;0.023529412;0;0;0;0
25;0;40;0.066666667;0.6;0;0;0
0;0;0;0.2;0;0;0;0
0;0;457.5833333;0.022222222;0;0;0;0
15;0;2081.5;0;0.6;0;0;0
93;808.5;1310.472222;0.018518519;0.4;0;0;0
73;0;1001.166667;0;0;0;0;0
77;0;3436.066667;0.000757576;0;0;0;0
260;0;198.1666667;0;0;1;0;0
13;0;296.2333333;0.0125;0;0;0;0
33;0;1649;0;0;0;0;0
566;0;574.3333333;0;0.4;0;34.26077778;1
0;0;161;0;0.2;0;0;0
0;0;2643.333333;0;0.4;0;0;0
42;0;706;0;0;0;0;0
85.52916667;255.5;2996.4875;0.014814815;0;0;2.0905;0
0;0;108;0;0;0;0;0
191;0;2171.174592;0;0.4;0;0;0
0;0;255.6388889;0;0;0;0;0
186.5;0;1925.102381;0.005;0;0;23.4154;0
0;0;202.3333333;0;0;0;0;0
0;0;239;0.048888889;0;0;0;0
47;0;380.1666667;0;0;0;0;0
0;0;79;0.025;0;0;0;0
0;1;4324.737073;0.021112782;1;0;0;0
10;108;2114.083333;0;0.2;0;0;0
0;0;149;0;0;0;0;0
0;0;894;0;0;0;0;0
0;0;925.8333333;0.041666667;0.8;0;0;0
0;0;50;0;0;0;0;0
6;0;85;0;0;0;0;0
361.4761905;68;625.0856893;0.011149826;0;0;6.072158537;0
32;0;164.5;0;0.4;0;0;0
0;0;275.6666667;0.066666667;0;0;0;0
0;0;5044.75689;0.002528736;0.8;0;0;0
0;0;691;0;0.6;0;0;0
0;0;0;0.2;0.6;0;0;0
61;0;1569.866667;0.003418803;0;0;49.95438177;0
0;1.5;1368.484848;0.015909091;0.6;0;0;0
794.8833333;0;1697.55;0.0175;0.2;0;24.61425;0
0;0;0;0.2;0;0;0;0
0;0;1134.5;0.066459627;0.8;0;0;0
89.9;84;2787.25;0;0;0;98.04262564;0
0;0;0;0.2;0;0;0;0
0;0;297.25;0;0;0;0;0
0;0;352.0833333;0.014814815;0;0;0;0
0;0;26;0;0;0;0;0
27;0;1486.666667;0;0;0;0;0
162.5;11;1164.099635;0.010714286;0;0;0;0
0;0;1360.5;0.016666667;0.6;0;0;0
0;0;156;0;0.2;0;0;0
204.75;0;1942.933333;0.010119048;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;133.8333333;0;0.4;0;0;0
0;0;36;0.066666667;0;0;0;0
32;0;1407.5;0.006451613;0;0;15.51193548;1
0;0;0;0.2;0;0;0;0
112;0;1187.5;0;0;0;26.8752;0
0;0;1090.566667;0.018392857;0;0;0;0
0;0;0;0.2;0.4;0;0;0
91.5;0;115.5;0.018181818;0;0;0;0
0;0;463;0;0;0;0;0
423.5;111.5;91.5;0.05;0.2;0;0;0
0;0;840.8333333;0;0;0;0;0
174.475;0;895.9731685;0;0;0;30.66624113;1
0;0;76.5;0.007142857;0;0;0;0
0;0;104.3333333;0.085714286;0.8;0;0;0
9;86;466.5;0;0;0;0;0
26;0;345.1666667;0.022222222;0;0;0;0
0;0;203;0.0125;0;0;0;0
0;0;869.8;0.011111111;0;0;0;0
41;0;68.5;0;0.4;0;0;0
0;0;980.8333333;0.007142857;0.8;0;0;0
0;0;1438.722222;0.004545455;0.8;0;0;0
40;0;423.6666667;0;0;0;0;0
0;0;185.5;0.025;0;0;0;0
0;0;74;0;0.8;0;0;0
0;0;421.1666667;0;0.8;0;0;0
0;0;578.2;0;0;0;58.488;1
418.3333333;85;6931.049725;0.004347826;1;0;2.321101087;0
88;0;522.6666667;0;0;0;0;0
86;0;1720.416667;0;0.2;0;0;0
0;0;2464.9;0.003030303;0.8;0;0;0
0;0;240;0;0.2;1;58.788;1
5;134;5459.967105;0.038654646;0.2;0;0;0
0;15;328.4166667;0;0;0;0;0
249;0;1046.5;0.04;0;1;0;0
20;0;268;0;0;0;0;0
0;0;354.25;0;0;1;124.032;1
100;0;127.6666667;0;0;0;0;0
0;0;15;0.066666667;0.4;0;0;0
32;0;455;0;0;0;18.65333333;1
90.875;15;2153.71859;0.007526882;0;0;3.97647235;0
0;0;166.25;0;0;0;0;0
10;0;578;0;0;0;0;0
110.5;0;284;0;1;1;0;0
0;0;130;0;0;0;0;0
14;0;341.35;0.007142857;0;0;0;0
0;0;40.5;0;0;0;0;0
144.5;181.7222222;2826.790048;0.007258065;0;0;0;0
211;58;2078.666667;0.008333333;0;0;0;0
0;0;0;0.2;0.6;0;0;0
0;0;0;0.2;0;0;0;0
47;0;881.1666667;0;0;1;0;0
0;0;950.8333333;0.006666667;0;0;0;0
98;0;2279.222222;0.001111111;0;0;7.0182;0
0;0;729;0.0125;0;0;0;0
207.8666667;0;217.8666667;0;0.6;1;0;0
0;0;354;0;0;1;0;0
656;9;1390.866667;0;0;1;63.39474419;1
0;0;104;0;0;0;0;0
6;7;591.8928571;0;0;0;165.6204667;1
319;21.5;1829.183333;0;0.6;0;16.07106667;1
108;0;316.5;0.033333333;0;0;0;0
0;0;903.7;0.036;0;0;0;0
0;0;517.5;0.025;0;0;0;0
0;341.3333333;2946.6;0.003278689;0;0;9.380377049;1
0;0;740.5;0;0;0;0;0
0;0;4566.238095;0.02047619;0.8;0;0;0
105.5644231;249;3158.561476;0.005474453;0;0;5.472974626;0
0;0;55;0;0.4;0;0;0
20;0;441.2166667;0.008474576;0.2;0;0;0
0;0;242;0.066666667;0;0;0;0
0;0;1439.5;0;0;0;0;0
0;0;312.6666667;0;0;0;0;0
0;0;56.33333333;0;1;0;0;0
50.5;0;689.3833333;0;0;0;100.7776;1
0;0;614.3333333;0.007692308;0;0;0;0
30.5;0;422.730303;0.008333333;0;0;0;0
0;0;485.2839744;0.004938272;1;0;0;0
341.4285714;0;2588.077268;0.008333333;0;0;2.554071429;0
105;0;603.7071429;0;0;0;14.75710476;1
0;0;0;0.2;0.2;0;0;0
0;0;600;0;0;0;0;0
0;0;82.83333333;0;0;0;0;0
99.16666667;27;483.2666667;0.002777778;0.6;0;0;0
436;0;26;0.066666667;0;0;0;0
0;0;272.6666667;0;0;1;0;0
0;0;0;0.2;0;0;0;0
43;0;65;0;0.6;0;0;0
102.6666667;0;4051.375;0.007272727;0;0;0;0
195.875;0;1725.870671;0.0032;0;0;16.16701333;0
0;0;359;0;0;0;0;0
204.5;0;159;0;0;1;0;0
0;0;676.1666667;0;0;0;2.705833333;1
94;0;707.2666667;0;0;0;0;0
255;0;1178;0.035294118;1;0;0;0
0;0;56;0;0.8;0;0;0
5;292;1916.9;0;0.2;0;11.19189333;1
0;12;2773.166667;0.015517241;0;0;8.325206897;0
0;0;297.3;0;0;0;0;0
4;0;631.6666667;0;0;0;56.32466667;1
0;0;1340.75;0;0.6;1;57.58892308;1
0;0;282.5;0.043478261;0.6;0;0;0
0;0;76;0;0;0;0;0
43;0;434;0;0;0;0;0
0;0;464.6666667;0;0.6;0;0;0
0;0;240.5;0.08;0;0;0;0
0;0;530;0;0;0;0;0
113.5;0;495.2738095;0.016666667;0;0;0;0
0;0;2232.45;0.008196721;0.4;0;0;0
3;0;151;0;0;0;0;0
0;0;49;0;0;0;0;0
220;327;1845.166667;0.011111111;0;0;10.09862222;0
0;19;1523.05;0;0;0;22.12888889;1
0;0;70;0.04;0.4;0;0;0
37.33333333;0;1552.883333;0;0;0;0;0
29;0;381.3571429;0;0.8;1;0;0
59.5;20;5604.977381;0.004888889;0;0;5.344898889;1
336.5;0;1239.949603;0.025;0;0;6.1287875;1
63;0;265.25;0;0;0;0;0
0;0;657.6666667;0.013636364;0.8;0;0;0
7;0;11;0;0;0;0;0
0;0;1157.452381;0.012;0;0;15.3956;0
0;0;1673.653846;0.039215686;0;0;0;0
0;0;355.5;0;0;1;11.13171429;1
0;0;5621.599206;0;0;0;2.099045455;0
0;0;123;0;0;0;0;0
168.429198;10;2806.829918;0.01314475;0;0;0.546128304;0
5;0;32;0;1;0;0;0
11.66666667;0;557.2452381;0.028947368;0.6;0;0;0
53.25;0;650.0333333;0.004347826;0;0;0;0
132;23;1614.22619;0;0;0;0;0
44.16666667;0;2973.125;0.005309735;1;0;0.201663717;0
41.375;0;3014.290476;0.001917808;0.8;0;4.18760274;0
24;0;801.5095238;0.00754717;0.2;0;0;0
0;0;27;0.1;0.8;0;0;0
0;0;70.5;0.075;0.6;0;0;0
0;0;363.5;0;0.8;0;0;0
0;0;436;0.013333333;0.8;0;0;0
0;0;1087;0;0;0;0;0
65;243;681.6190476;0;1;0;28.29538462;1
0;0;1243.180556;0;0;0;1.809360775;0
567.3571429;122;2504.699567;0;0;0;6.211094697;0
39;0;128;0;0;1;0;0
7.5;0;1903.666667;0.008064516;0.4;0;0;0
25;0;397;0.03625;0;0;14.9925;1
0;232;343.2;0;0.4;0;0;0
0;0;71;0;0;0;0;0
0;0;653;0.008333333;0.8;0;0;0
316.55;221;1564.444444;0.002631579;0;0;1.089771303;0
59.83333333;0;2509.25;0;0;0;11.28411429;1
0;0;0;0.166666667;0;0;0;0
20;0;242;0.018181818;0;0;0;0
0;0;646.7916667;0.005128205;0.8;0;0;0
0;0;209.8333333;0.002173913;0;0;0;0
38;0;713;0;0;0;113.98;1
0;0;112.5;0;0;0;0;0
5;0;630.3166667;0.025;0;0;0;0
0;0;0;0.2;0.6;0;0;0
100.0965368;0;6141.432139;0.013593814;0.2;0;0;0
0;0;536.2666667;0.044736842;0;0;0;0
160.3333333;0;590.5166667;0.005208333;0;0;0;0
42.16666667;0;490.5333333;0;0;0;23.5144;0
81;0;631;0.01;0;0;0;0
0;0;916.25;0;0;0;0;0
0;0;37;0;0.2;0;0;0
0;0;571.5;0.041666667;0.4;0;0;0
0;0;1025;0.042857143;0;0;0;0
119;0;1143.348504;0;0;0;0;0
0;0;975.75;0;0;0;16.197;0
0;0;169;0.015384615;0;0;0;0
0;0;499.6666667;0.01;0.6;0;0;0
0;0;139.5;0;0;0;0;0
32.1;75;3827.753571;0;0;0;0.255191489;0
0;0;24;0.04;0;0;0;0
0;0;2058.534091;0.021348315;1;0;0;0
0;0;1639.5;0.025;0.8;0;0;0
34;0;24;0;0;1;0;0
0;0;720.5;0;0;0;0;0
0;0;56;0.04;0;0;0;0
133;0;324.5;0;0;0;0;0
0;0;472.6666667;0.075675676;0.8;0;0;0
0;0;38;0.12;0.6;0;0;0
0;0;568.4782609;0.05;0.4;0;0;0
29.5;0;569.1666667;0;0;0;12.455;1
0;0;0;0.2;0.6;0;0;0
0;0;1669.559524;0.016190476;0;0;0;0
38;0;986.8333333;0.013793103;0;0;0;0
32.33333333;56;2414.9;0;0;0;30.4615873;1
0;0;330.0833333;0.0375;1;0;0;0
0;0;83;0.033333333;0.6;0;0;0
74;0;744.8333333;0;0;1;0;0
10;0;120;0.053333333;0;0;0;0
0;0;0;0.2;0;0;0;0
71;0;1540.75;0.004878049;0;0;0;0
0;0;89.5;0;0;0;0;0
27;0;1723;0;0;1;0;0
0;0;191;0;0;0;0;0
75.6;0;1576.205078;0.010752688;0.6;0;0;0
0;23;506;0.033333333;0.6;0;0;0
0;0;537;0.005128205;0;0;0;0
32.5;0;239.75;0;0.4;1;0;0
120.6666667;559;1470.333333;0.016;0;0;7.435866667;0
0;0;105.25;0;0;0;0;0
0;0;1636.5;0.042857143;0.4;0;0;0
0;0;0;0.2;0.6;0;0;0
128.5;0;273.25;0;0;0;0;0
28;0;362;0;0;0;0;0
51.5;0;1623.5;0;0.6;1;49.3886;1
57;4;1643.333333;0.010526316;0.2;0;0;0
0;0;0;0.2;0.6;0;0;0
247.1363636;120.6666667;1080.266667;0.01884058;0.6;0;24.72661836;0
0;0;152;0;1;0;0;0
256;0;574.5;0;0;1;0;0
0;0;142.4166667;0;0;0;0;0
37.5;0;1420.472496;0.001212121;0.8;0;0;0
0;0;19;0;0.6;0;0;0
0;0;3291;0.02;0;0;0;0
0;0;1144.483333;0.041843972;0;0;0;0
76.16666667;0;404;0;0;0;0;0
202;0;714.9666667;0.014666667;0;0;0;0
0;0;527.5;0;0.8;0;0;0
18;0;66;0.075;0.4;0;0;0
160.2307692;0;4313.139103;0.001736111;0;0;11.37678683;0
0;0;454.75;0.026666667;0;0;0;0
338;0;1205.566667;0.0125;0.8;0;19.23625;1
0;29;1652.75;0.013636364;0;0;0;0
0;0;239.5;0;0;1;0;0
0;0;1539;0.015384615;0;0;0;0
844;0;192.5;0.05;0.6;0;0;0
73.5;171;2208.788095;0;0;0;3.200304878;0
13.33333333;0;2062.443592;0.01220527;0.6;0;0;0
324.5;0;1456.783333;0;0;0;30.01288235;1
0;0;260;0.05;0.6;0;0;0
0;0;604;0;0;1;53.988;1
159.5;0;362.5;0;0;1;0;0
37;0;1584.3;0;0;0;3.356892857;0
80;0;3855.2;0.012345679;0.6;0;0;0
8.5;0;543.8333333;0;0;1;0;0
0;0;574;0.016666667;0;0;0;0
0;0;127.75;0.053333333;0;0;0;0
241;0;2666;0.015384615;0.2;0;0;0
0;0;0;0.2;0;0;0;0
0;0;1166.333333;0;0;0;22.2993913;0
284.85;0;4758.380638;0.001034483;0;0;27.43209507;1
0;16;308;0;0;0;35.091;1
64.75;17;2463.244841;0.001886792;0;0;0;0
0;0;28;0;0;0;0;0
2;0;958.25;0.025;0;0;24.34016667;0
47.5;0;331.3333333;0;0;1;254.6071579;1
108.9166667;0;516.4166667;0;0;0;8.1816;1
0;0;689.6666667;0.023529412;0;0;0;0
0;0;887.3547619;0.01;0;0;0;0
25.57142857;0;2026.47619;0.011764706;0;0;0;0
123;29.5;529.3333333;0;0;1;0;0
48;0;2376.861905;0.016666667;0;0;13.32592593;0
64;0;1564.17381;0.00625;0;0;10.12275;0
69;0;1180;0;0;0;30.52636364;1
0;0;291.6;0;1;0;0;0
0;0;203;0;0;0;0;0
18;0;871.8333333;0.009375;0.6;0;31.903875;0
322.5;29;3098.992857;0.007692308;0;0;0;0
178.5;314;2340.5;0;0;0;52.08342857;0
0;0;108;0;0;0;0;0
82;0;1927.122222;0.007909605;0;0;23.87629104;1
0;0;143.75;0.08;0.6;0;0;0
0;0;553;0;0;1;53.988;1
0;0;855;0;0;0;0;0
176.6666667;153;880.8;0.007291667;0;0;8.54525;1
0;0;37;0.083333333;0.6;0;0;0
0;0;1721.125;0.042528736;0.6;0;0;0
418;76;3345.685836;0.002515091;0;0;7.204613682;1
0;0;809.1666667;0.017857143;0;0;0;0
0;0;466.75;0;0;0;0;0
23;0;1513;0.04;0.4;0;0;0
12.5;0;769.9928571;0;0;0;0;0
0;0;126.6666667;0.072727273;0.4;0;0;0
0;0;317.5;0.0125;0;0;0;0
0;0;389;0.122222222;0.2;0;0;0
0;0;44;0;0;0;0;0
0;0;252;0;0;0;0;0
66.96666667;416;12065.18135;0.00122631;0;0;9.013011371;0
120;85;616.4333333;0;0;1;0;0
0;0;978;0;0;0;0;0
54;0;487.6666667;0;0;0;0;0
0;0;60;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;647.5;0.028571429;0;0;0;0
0;0;204.5;0.046153846;0.6;0;0;0
0;0;72;0.08;0.6;0;0;0
4;0;143.85;0;0;0;0;0
374.3690476;0;258.0833333;0.004545455;0;0;0;0
0;0;99.7;0;0.2;0;0;0
5.5;0;277;0.044444444;0.4;0;0;0
0;1779.166667;1886.5;0.007017544;0.6;1;0;0
0;0;1987.533333;0.035;0.8;0;0;0
0;0;391.8666667;0;1;0;0;0
0;0;0;0.2;0;0;0;0
374;0;791.9559524;0.013636364;0.6;0;0;0
0;0;127.5;0;0;0;0;0
0;0;2259.2;0.022222222;0.2;0;0;0
0;109;1232.733333;0;0;0;56.35884615;1
41;0;1018;0;0;0;54.21806897;1
15;0;1397.5;0.011555556;0.8;0;0;0
0;0;292.5;0.013888889;0;0;0;0
11;0;183.5;0;0;1;0;0
0;134.3333333;765.4454545;0.006666667;0.8;0;0;0
0;0;1006.666667;0;0.6;0;0;0
9;0;764.75;0;0.4;1;9.641076923;1
0;0;61;0;0;0;0;0
0;0;1304.666667;0.016666667;0.6;0;0;0
54.63636364;75;1336.554221;0;0;0;4.148878378;0
0;0;336.8;0;0.6;0;0;0
45;0;183;0;0;0;0;0
44.33333333;0;813.1;0;0;0;20.0031;1
0;0;0;0.2;0.6;0;0;0
738;0;664.3333333;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;655;0.033333333;0;0;0;0
72;0;343;0;0;0;0;0
0;3;5407.788889;0.001923077;0;0;7.793528571;0
12;0;691.5;0;0;0;0;0
468.3666667;88;3772.405525;0;0;0;42.41914286;1
55.5;0;24.5;0.022222222;1;0;0;0
283.6666667;17;2154.72381;0.036781609;0;0;0;0
0;0;883;0.133333333;0;0;0;0
0;0;33;0.1;0.6;0;0;0
0;0;632;0.028571429;0;0;0;0
0;0;25;0.066666667;1;0;0;0
0;0;180.5;0.085714286;0;0;0;0
0;0;73.66666667;0;0.2;0;0;0
53.5;0;1097.05;0;0;0;0;0
0;0;611;0.02;0.8;0;0;0
132;0;413;0.011111111;0;0;36.51581481;1
